"","Academic_Year","Term","Course_Number","Course_Title","Primary_Instructor","Student_Count","A","A.","B.","B","B..1","C.","C","C..1","D.","D","D..1","F","W","Average_GPA"
"765","2015-16","20154 (Autumn 2015)","BIOL 453 A","CMPR ANAT VERTS","SIDOR, CHRISTIAN A.",95,8,28,12,7,7,10,6,5,5,1,3,NA,3,2.9
"766","2015-16","20154 (Autumn 2015)","BIOL 468 A","MEDICAL PHYSIOLOGY","WEIGLE, SCOTT",52,15,34,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"767","2015-16","20154 (Autumn 2015)","BIOL 472 A","COMMUNITY ECOLOGY","JANNEKE HILLE RIS LAMBERS",14,3,4,3,1,NA,NA,1,1,NA,NA,NA,NA,1,3.3
"768","2015-16","20154 (Autumn 2015)","BIOL 473 A","LIMNOLOGY","SCHINDLER, DANIEL E.",33,4,11,7,8,1,1,NA,NA,NA,NA,NA,NA,1,3.3
"769","2015-16","20154 (Autumn 2015)","BIOL 473 B","LIMNOLOGY","SCHINDLER, DANIEL E.",41,NA,13,10,8,5,1,NA,1,NA,NA,NA,NA,3,3.1
"770","2015-16","20154 (Autumn 2015)","BIOL 485 B","CELL MOLE& DEV SEMNR","MARTIN-MORRIS, LINDA E",30,11,7,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,3.5
"771","2015-16","20154 (Autumn 2015)","BIOL 497 A","SPECIAL TOPICS","GARLAND, ALAINA L",68,12,15,10,5,9,3,2,2,1,1,1,2,5,3
"772","2015-16","20154 (Autumn 2015)","BIOL 497 B","SPECIAL TOPICS","BRYSON, ROB",13,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"773","2015-16","20154 (Autumn 2015)","BIOL 502 A","GRANT WRITING","NEMHAUSER, JENNIFER L.",17,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"774","2015-16","20161 (Winter 2016)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",55,18,32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7
"775","2015-16","20161 (Winter 2016)","BIOL 118 A","SURVEY OF PHYSIOL","DRAPER, MOON",329,27,70,55,51,51,21,23,11,5,4,NA,7,4,2.9
"776","2015-16","20161 (Winter 2016)","BIOL 119 A","ELEM PHYSIOL LAB","SELF, CASEY J",21,1,11,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"777","2015-16","20161 (Winter 2016)","BIOL 119 B","ELEM PHYSIOL LAB","SELF, CASEY J",21,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"778","2015-16","20161 (Winter 2016)","BIOL 119 C","ELEM PHYSIOL LAB","SELF, CASEY J",21,8,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"779","2015-16","20161 (Winter 2016)","BIOL 119 D","ELEM PHYSIOL LAB","SELF, CASEY J",24,7,8,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"780","2015-16","20161 (Winter 2016)","BIOL 119 E","ELEM PHYSIOL LAB","SELF, CASEY J",21,10,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"781","2015-16","20161 (Winter 2016)","BIOL 119 F","ELEM PHYSIOL LAB","SELF, CASEY J",20,4,5,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"782","2015-16","20161 (Winter 2016)","BIOL 119 G","ELEM PHYSIOL LAB","SELF, CASEY J",18,1,10,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"783","2015-16","20161 (Winter 2016)","BIOL 180 A","INTRO BIOLOGY","DOOLEY, FREDERICK DANIEL",583,41,79,88,92,108,63,35,19,8,9,3,17,21,2.7
"784","2015-16","20161 (Winter 2016)","BIOL 200 A","INTRO BIOL","WIGGINS, BEN",354,30,47,60,59,60,34,16,21,7,8,2,5,5,2.8
"785","2015-16","20161 (Winter 2016)","BIOL 200 B","INTRO BIOL","WIGGINS, BEN",378,34,60,59,51,62,48,18,17,6,5,3,6,9,2.8
"786","2015-16","20161 (Winter 2016)","BIOL 220 A","INTRO BIOL","MCABEE, JESSICA",161,8,16,31,29,35,19,11,4,2,1,2,2,1,2.8
"787","2015-16","20161 (Winter 2016)","BIOL 220 B","INTRO BIOL","DANIEL, THOMAS L",116,6,20,19,23,21,16,6,2,1,2,NA,NA,NA,2.9
"788","2015-16","20161 (Winter 2016)","BIOL 302 A","LAB TECHNIQS IN CMB","MARTIN-MORRIS, LINDA E",53,3,18,7,7,9,3,3,1,NA,NA,NA,NA,2,3.1
"789","2015-16","20161 (Winter 2016)","BIOL 311 A","BIOLOGY OF FISHES","HAUSER, LORENZ",22,2,2,4,3,6,1,3,NA,1,NA,NA,NA,NA,2.8
"790","2015-16","20161 (Winter 2016)","BIOL 311 B","BIOLOGY OF FISHES","HAUSER, LORENZ",29,2,6,5,7,4,1,2,1,NA,NA,NA,NA,1,3
"791","2015-16","20161 (Winter 2016)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","WENDEROTH, MARY P",114,9,22,22,26,11,7,4,7,2,NA,1,NA,3,3
"792","2015-16","20161 (Winter 2016)","BIOL 354 A","EVOL AND SYSTEMATICS","HERRON, JON",117,9,58,16,16,11,2,1,1,1,1,NA,1,NA,3.3
"793","2015-16","20161 (Winter 2016)","BIOL 355 A","FNDATION MOL CEL BIO","WAKIMOTO, BARBARA",90,11,18,9,8,7,5,10,2,2,1,3,2,12,2.8
"794","2015-16","20161 (Winter 2016)","BIOL 356 A","FNDATNS IN ECOLOGY","RUESINK, JENNIFER",92,8,28,24,14,10,4,1,NA,NA,NA,2,1,NA,3.2
"795","2015-16","20161 (Winter 2016)","BIOL 360 A","CELLULAR ANATOMY","GARLAND, ALAINA L",42,5,6,10,5,7,2,2,2,NA,NA,NA,2,1,2.9
"796","2015-16","20161 (Winter 2016)","BIOL 380 A","BIOMED & SOCIETY","SCHIVELL, AMANDA",61,13,20,14,5,2,NA,1,2,NA,NA,NA,3,1,3.2
"797","2015-16","20161 (Winter 2016)","BIOL 385 A","EVOLUTIONARY MED","EISENBERG, DANIEL T. A.",29,17,4,1,1,2,1,1,2,NA,NA,NA,NA,NA,3.5
"798","2015-16","20161 (Winter 2016)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",50,13,6,8,4,5,3,2,6,1,NA,NA,1,1,2.9
"799","2015-16","20161 (Winter 2016)","BIOL 413 A","GENETICS OF DVLPMNT","PARRISH, JAY Z",24,9,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"800","2015-16","20161 (Winter 2016)","BIOL 414 A","MOLECULAR EVOLUTION","VLADIMIR MININ",27,3,10,9,2,1,NA,NA,NA,NA,NA,NA,NA,2,3.4
"801","2015-16","20161 (Winter 2016)","BIOL 419 A","BIO DATA SCIENCE","BRUNTON, BINGNI W",38,6,9,10,2,2,2,NA,1,NA,NA,1,NA,5,3.2
"802","2015-16","20161 (Winter 2016)","BIOL 423 A","MARINE ECOL PROCESS","SEBENS, KENNETH, P",53,7,28,14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"803","2015-16","20161 (Winter 2016)","BIOL 424 A","PLANT ECOPHYSIOLOGY","KIM, SOO-HYUNG",30,2,4,6,5,4,4,4,NA,NA,NA,NA,1,NA,2.8
"804","2015-16","20161 (Winter 2016)","BIOL 425 A","PLANT PHYSIOL & DEV","VAN VOLKENBURGH, ELIZABETH",38,6,15,4,8,1,2,1,1,NA,NA,NA,NA,NA,3.3
"805","2015-16","20161 (Winter 2016)","BIOL 434 A","INVERTEBRATE ZOOL","SEBENS, KENNETH, P",46,2,11,10,13,4,3,1,NA,NA,1,NA,NA,1,3.1
"806","2015-16","20161 (Winter 2016)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",48,4,9,11,11,6,3,1,1,1,1,NA,NA,NA,3
"807","2015-16","20161 (Winter 2016)","BIOL 453 A","CMPR ANAT VERTS","PETERSEN, KAREN E",72,2,7,18,12,15,7,4,3,1,NA,NA,2,1,2.7
"808","2015-16","20161 (Winter 2016)","BIOL 457 A","CHEM COMMUNICATION","RIFFELL, JEFFREY A",54,7,17,9,11,6,NA,3,NA,NA,NA,NA,NA,1,3.2
"809","2015-16","20161 (Winter 2016)","BIOL 459 A","DEVLPMNTL NEUROBIOL","EASTON, CURTIS",54,10,20,10,9,4,NA,NA,NA,NA,NA,NA,NA,1,3.4
"810","2015-16","20161 (Winter 2016)","BIOL 460 A","MAMMALIAN PHYSIOL","WENDEROTH, MARY P",48,6,5,8,5,13,5,2,2,1,NA,NA,1,NA,2.8
"811","2015-16","20161 (Winter 2016)","BIOL 461 A","NEUROBIOLOGY","SEBE, JOY Y",59,7,15,10,11,9,2,2,2,NA,NA,NA,NA,1,3.1
"812","2015-16","20161 (Winter 2016)","BIOL 466 A","EMERGING DISEASES","SCHIVELL, AMANDA",48,5,33,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"813","2015-16","20161 (Winter 2016)","BIOL 469 A","EVOLUTION&MEDICINE","PROMISLOW, DANIEL E",59,5,23,15,9,6,1,NA,NA,NA,NA,NA,NA,NA,3.3
"814","2015-16","20161 (Winter 2016)","BIOL 481 A","EXPMTL EVOL ECOLOGY","COOPER, JACOB DEVIN",50,4,10,7,13,10,2,3,NA,NA,NA,NA,1,NA,3
"815","2015-16","20161 (Winter 2016)","BIOL 485 A","CELL MOLE& DEV SEMNR","PAREDEZ, ALEXANDER R.",24,18,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"816","2015-16","20161 (Winter 2016)","BIOL 485 B","CELL MOLE& DEV SEMNR","PRICE, REBECCA",23,7,6,4,2,NA,NA,NA,NA,NA,NA,NA,1,3,3.4
